epoch,loss,mae,val_loss,val_mae
31,12.919428825378418,2.9260098934173584,15.043100357055664,3.2148449420928955
32,12.494929313659668,2.8968310356140137,14.502704620361328,3.169326066970825
33,12.093231201171875,2.86875581741333,13.986952781677246,3.123263120651245
34,11.71780776977539,2.8451197147369385,13.500414848327637,3.0806102752685547
35,11.37219524383545,2.8249692916870117,13.047636032104492,3.0477280616760254
36,11.05961799621582,2.8049161434173584,12.63267707824707,3.0153791904449463
37,10.782571792602539,2.785184621810913,12.258644104003906,2.983966112136841
38,10.542455673217773,2.7660210132598877,11.927319526672363,2.9538991451263428
39,10.33930778503418,2.7479305267333984,11.638937950134277,2.925560712814331
40,10.171730041503906,2.734952449798584,11.392186164855957,2.908259391784668
41,10.037023544311523,2.7229132652282715,11.184399604797363,2.8938865661621094
42,9.931492805480957,2.713911771774292,11.011919975280762,2.8809773921966553
43,9.850859642028809,2.70749568939209,10.870494842529297,2.8695578575134277
44,9.790691375732422,2.704571485519409,10.755702018737793,2.859598159790039
45,9.746770858764648,2.7024788856506348,10.663253784179688,2.851022958755493
46,9.715341567993164,2.7024636268615723,10.58923053741455,2.843726396560669
47,9.693243980407715,2.7024502754211426,10.53018856048584,2.8375790119171143
48,9.677947044372559,2.7034711837768555,10.4832124710083,2.832446813583374
49,9.66749382019043,2.704765558242798,10.445880889892578,2.828193187713623
50,9.660428047180176,2.7058377265930176,10.416224479675293,2.8246910572052
51,9.655694961547852,2.7067196369171143,10.392662048339844,2.822097063064575
52,9.652544021606445,2.7074413299560547,10.373927116394043,2.821319580078125
53,9.650457382202148,2.7080295085906982,10.359020233154297,2.8206870555877686
54,9.649077415466309,2.7085065841674805,10.347147941589355,2.820173740386963
55,9.648163795471191,2.7088921070098877,10.337681770324707,2.8197574615478516
56,9.647557258605957,2.7092037200927734,10.330126762390137,2.81942081451416
57,9.647150993347168,2.70945405960083,10.324090957641602,2.819148540496826
58,9.646873474121094,2.7096548080444336,10.319262504577637,2.8189282417297363
59,9.646681785583496,2.709815740585327,10.315396308898926,2.8187501430511475
60,9.6465425491333,2.709944725036621,10.312294960021973,2.818605422973633
61,9.646441459655762,2.710047721862793,10.309804916381836,2.818488359451294
62,9.646360397338867,2.710129499435425,10.307802200317383,2.8183929920196533
63,9.646295547485352,2.7101943492889404,10.30618953704834,2.8183155059814453
64,9.646238327026367,2.7102460861206055,10.304884910583496,2.8182520866394043
65,9.646187782287598,2.710286855697632,10.303829193115234,2.818199634552002
66,9.646141052246094,2.7103188037872314,10.302971839904785,2.8181564807891846
67,9.646097183227539,2.710343837738037,10.30227279663086,2.8181209564208984
68,9.6460542678833,2.7103633880615234,10.301698684692383,2.8180906772613525
69,9.646012306213379,2.710378408432007,10.301226615905762,2.8180649280548096
70,9.645971298217773,2.710390090942383,10.300835609436035,2.8180434703826904
71,9.645930290222168,2.7103986740112305,10.300508499145508,2.8180246353149414
72,9.645890235900879,2.710404872894287,10.300232887268066,2.8180081844329834
73,9.645849227905273,2.710409164428711,10.300000190734863,2.8179938793182373
74,9.645808219909668,2.7104122638702393,10.299797058105469,2.8179807662963867
75,9.645768165588379,2.710414171218872,10.299622535705566,2.81796932220459
76,9.64572811126709,2.7104151248931885,10.299468994140625,2.817958116531372
77,9.645687103271484,2.7104153633117676,10.299332618713379,2.81794810295105
78,9.645647048950195,2.7104151248931885,10.29920768737793,2.817939043045044
79,9.645606994628906,2.7104134559631348,10.29909610748291,2.817930221557617
80,9.6455659866333,2.71041202545166,10.298992156982422,2.8179214000701904
81,9.645525932312012,2.7104108333587646,10.298895835876465,2.817913293838501
82,9.645485877990723,2.710408926010132,10.298802375793457,2.8179051876068115
83,9.6454439163208,2.71040678024292,10.298715591430664,2.8178977966308594
84,9.645403861999512,2.71040415763855,10.298632621765137,2.817889928817749
85,9.645362854003906,2.710402011871338,10.298550605773926,2.817882776260376
86,9.6453218460083,2.7103991508483887,10.298471450805664,2.8178751468658447
87,9.645280838012695,2.7103965282440186,10.298394203186035,2.8178679943084717
88,9.645240783691406,2.7103936672210693,10.298318862915039,2.8178606033325195
89,9.6451997756958,2.710391044616699,10.298245429992676,2.8178536891937256
90,9.645157814025879,2.71038818359375,10.298171043395996,2.8178462982177734
91,9.645116806030273,2.710385322570801,10.298097610473633,2.8178393840789795
92,9.645075798034668,2.7103824615478516,10.298025131225586,2.8178322315216064
93,9.645034790039062,2.7103793621063232,10.297953605651855,2.8178250789642334
94,9.64499282836914,2.710376262664795,10.297882080078125,2.8178179264068604
95,9.644952774047852,2.7103731632232666,10.297810554504395,2.8178110122680664
96,9.64491081237793,2.7103700637817383,10.297740936279297,2.8178040981292725
97,9.644869804382324,2.710367441177368,10.297669410705566,2.8177967071533203
98,9.644828796386719,2.7103641033172607,10.297597885131836,2.8177897930145264
99,9.644786834716797,2.7103610038757324,10.297527313232422,2.8177826404571533
100,9.644745826721191,2.710357666015625,10.297457695007324,2.8177759647369385
101,9.644702911376953,2.7103545665740967,10.297386169433594,2.8177688121795654
102,9.644661903381348,2.7103514671325684,10.29731559753418,2.8177618980407715
103,9.644620895385742,2.710348606109619,10.297245979309082,2.8177547454833984
104,9.64457893371582,2.710345506668091,10.297175407409668,2.8177478313446045
105,9.644536972045898,2.7103421688079834,10.297103881835938,2.8177404403686523
106,9.644495964050293,2.710339069366455,10.29703426361084,2.8177335262298584
107,9.644454002380371,2.7103357315063477,10.296963691711426,2.8177263736724854
108,9.64441204071045,2.7103326320648193,10.296894073486328,2.8177194595336914
109,9.644370079040527,2.710329294204712,10.296822547912598,2.8177120685577393
110,9.644329071044922,2.7103259563446045,10.2967529296875,2.8177051544189453
111,9.644286155700684,2.710322856903076,10.29668140411377,2.8176980018615723
112,9.644244194030762,2.7103195190429688,10.296611785888672,2.8176910877227783
113,9.644203186035156,2.7103164196014404,10.296542167663574,2.8176839351654053
114,9.644160270690918,2.710312843322754,10.296470642089844,2.8176767826080322
115,9.644118309020996,2.7103097438812256,10.29640007019043,2.817669630050659
116,9.644076347351074,2.710306406021118,10.296329498291016,2.8176627159118652
117,9.644033432006836,2.7103030681610107,10.296259880065918,2.817655563354492
118,9.643990516662598,2.7102999687194824,10.296188354492188,2.81764817237854
119,9.643949508666992,2.710296392440796,10.29611873626709,2.817641019821167
120,9.64390754699707,2.7102932929992676,10.296048164367676,2.817633867263794
121,9.643863677978516,2.71028995513916,10.295977592468262,2.817626953125
122,9.64382266998291,2.710286855697632,10.295907020568848,2.817619800567627
123,9.643779754638672,2.7102832794189453,10.295835494995117,2.817612409591675
124,9.643736839294434,2.710279941558838,10.29576587677002,2.8176052570343018
125,9.643694877624512,2.7102766036987305,10.295694351196289,2.817598342895508
126,9.643651962280273,2.710272789001465,10.295623779296875,2.8175911903381348
127,9.643610000610352,2.7102694511413574,10.295553207397461,2.8175840377807617
128,9.643567085266113,2.71026611328125,10.295482635498047,2.8175768852233887
129,9.643524169921875,2.7102627754211426,10.295412063598633,2.8175697326660156
130,9.643481254577637,2.710259199142456,10.295341491699219,2.8175625801086426
131,9.643438339233398,2.7102556228637695,10.295270919799805,2.8175554275512695
132,9.643396377563477,2.710252285003662,10.295199394226074,2.8175480365753174
133,9.643354415893555,2.7102489471435547,10.29512882232666,2.8175408840179443
134,9.643311500549316,2.710245370864868,10.295058250427246,2.817533493041992
135,9.643268585205078,2.7102420330047607,10.294987678527832,2.8175265789031982
136,9.643224716186523,2.7102386951446533,10.29491901397705,2.817519426345825
137,9.643181800842285,2.7102348804473877,10.29484748840332,2.817512035369873
138,9.643138885498047,2.7102315425872803,10.29477596282959,2.8175048828125
139,9.643095970153809,2.7102279663085938,10.294705390930176,2.817497730255127
140,9.643054008483887,2.7102243900299072,10.294634819030762,2.817490339279175
141,9.643010139465332,2.7102210521698,10.294563293457031,2.817483425140381
142,9.64296817779541,2.710217237472534,10.294492721557617,2.817476272583008
143,9.642925262451172,2.7102138996124268,10.294422149658203,2.8174686431884766
144,9.642881393432617,2.7102103233337402,10.294352531433105,2.8174617290496826
145,9.642838478088379,2.7102065086364746,10.294281005859375,2.8174543380737305
146,9.64279556274414,2.710203170776367,10.294210433959961,2.8174469470977783
147,9.642751693725586,2.7101995944976807,10.294139862060547,2.8174400329589844
148,9.642708778381348,2.710196018218994,10.294068336486816,2.8174326419830322
149,9.642666816711426,2.7101926803588867,10.293998718261719,2.817425489425659
150,9.642622947692871,2.710188865661621,10.293927192687988,2.817418098449707
151,9.642579078674316,2.7101852893829346,10.293856620788574,2.817411184310913
152,9.642535209655762,2.710181474685669,10.29378604888916,2.817403793334961
153,9.64249324798584,2.7101778984069824,10.293715476989746,2.817396640777588
154,9.642449378967285,2.710174560546875,10.293644905090332,2.8173892498016357
155,9.642406463623047,2.7101705074310303,10.293573379516602,2.8173820972442627
156,9.642362594604492,2.7101669311523438,10.293503761291504,2.8173747062683105
157,9.64232063293457,2.7101635932922363,10.293432235717773,2.8173673152923584
158,9.642276763916016,2.7101595401763916,10.293362617492676,2.8173604011535645
159,9.642232894897461,2.710156202316284,10.293292045593262,2.817352771759033
160,9.642190933227539,2.7101526260375977,10.293220520019531,2.81734561920166
161,9.642146110534668,2.710148572921753,10.293149948120117,2.817338466644287
162,9.64210319519043,2.7101449966430664,10.293079376220703,2.817331314086914
163,9.642059326171875,2.710141181945801,10.293008804321289,2.817323684692383
164,9.642016410827637,2.7101376056671143,10.292939186096191,2.817316770553589
165,9.641973495483398,2.7101340293884277,10.292867660522461,2.817309617996216
166,9.641929626464844,2.710130214691162,10.292798042297363,2.8173019886016846
167,9.641885757446289,2.7101266384124756,10.29272747039795,2.8172945976257324
168,9.64184284210205,2.7101223468780518,10.292655944824219,2.8172876834869385
169,9.641798973083496,2.7101187705993652,10.292586326599121,2.8172805309295654
170,9.641756057739258,2.710115432739258,10.292515754699707,2.8172731399536133
171,9.641711235046387,2.710111379623413,10.292445182800293,2.817265748977661
172,9.641668319702148,2.7101078033447266,10.292375564575195,2.817258596420288
173,9.64162540435791,2.710103750228882,10.292304992675781,2.817251205444336
174,9.641581535339355,2.7101004123687744,10.29223346710205,2.817243814468384
175,9.6415376663208,2.710096836090088,10.292163848876953,2.81723690032959
176,9.641494750976562,2.710092782974243,10.292093276977539,2.8172295093536377
177,9.641451835632324,2.7100887298583984,10.292022705078125,2.8172223567962646
178,9.641407012939453,2.710085153579712,10.291954040527344,2.8172149658203125
179,9.641364097595215,2.7100815773010254,10.291882514953613,2.8172078132629395
180,9.641321182250977,2.7100775241851807,10.291812896728516,2.8172006607055664
181,9.641278266906738,2.710073947906494,10.291742324829102,2.8171932697296143
182,9.641234397888184,2.7100698947906494,10.291670799255371,2.817186117172241
183,9.641190528869629,2.710066318511963,10.29160213470459,2.817178726196289
184,9.64114761352539,2.7100625038146973,10.291532516479492,2.817171573638916
185,9.64110279083252,2.7100586891174316,10.291461944580078,2.817164182662964
186,9.641059875488281,2.710054874420166,10.291393280029297,2.817157030105591
187,9.641016006469727,2.7100510597229004,10.291322708129883,2.8171498775482178
188,9.640973091125488,2.7100470066070557,10.291252136230469,2.8171424865722656
189,9.640929222106934,2.710043430328369,10.291182518005371,2.8171355724334717
190,9.640885353088379,2.7100393772125244,10.291111946105957,2.8171279430389404
191,9.640843391418457,2.710035800933838,10.29104232788086,2.8171207904815674
192,9.640799522399902,2.710031747817993,10.290972709655762,2.8171138763427734
193,9.640755653381348,2.7100281715393066,10.290903091430664,2.817106246948242
194,9.64071273803711,2.710024118423462,10.290834426879883,2.8170993328094482
195,9.640669822692871,2.710020065307617,10.290763854980469,2.817092180252075
196,9.640625953674316,2.7100162506103516,10.290694236755371,2.817084789276123
197,9.640583038330078,2.710012435913086,10.29062557220459,2.817077398300171
198,9.640539169311523,2.7100086212158203,10.290555000305176,2.817070245742798
199,9.640495300292969,2.7100048065185547,10.290485382080078,2.817063093185425
200,9.64045238494873,2.710001230239868,10.290416717529297,2.8170559406280518
201,9.640408515930176,2.7099969387054443,10.2903470993042,2.8170487880706787
202,9.640366554260254,2.7099928855895996,10.290278434753418,2.8170413970947266
203,9.6403226852417,2.709989547729492,10.290207862854004,2.8170340061187744
204,9.640278816223145,2.7099852561950684,10.290140151977539,2.8170273303985596
205,9.640235900878906,2.709981679916382,10.290070533752441,2.8170199394226074
206,9.640192985534668,2.709977626800537,10.29000186920166,2.8170125484466553
207,9.64015007019043,2.7099738121032715,10.289934158325195,2.8170058727264404
208,9.640107154846191,2.7099697589874268,10.289862632751465,2.8169984817504883
209,9.640063285827637,2.7099661827087402,10.289793014526367,2.816991090774536
210,9.640020370483398,2.7099621295928955,10.289726257324219,2.816984176635742
211,9.639976501464844,2.709958553314209,10.289656639099121,2.81697678565979
212,9.639934539794922,2.7099545001983643,10.289587020874023,2.816969633102417
213,9.639891624450684,2.7099504470825195,10.289518356323242,2.816962480545044
214,9.639847755432129,2.709946632385254,10.289450645446777,2.816955327987671
215,9.63980484008789,2.709942579269409,10.289381980895996,2.816948175430298
216,9.639760971069336,2.7099390029907227,10.289313316345215,2.816941022872925
217,9.639719009399414,2.709934711456299,10.28924560546875,2.8169338703155518
218,9.639676094055176,2.709930658340454,10.289176940917969,2.816926956176758
219,9.639633178710938,2.7099270820617676,10.289107322692871,2.8169198036193848
220,9.6395902633667,2.709923028945923,10.28903865814209,2.8169124126434326
221,9.639547348022461,2.7099192142486572,10.288970947265625,2.8169052600860596
222,9.639503479003906,2.7099153995513916,10.28890323638916,2.8168983459472656
223,9.639461517333984,2.709911823272705,10.288834571838379,2.8168911933898926
224,9.639418601989746,2.7099077701568604,10.288766860961914,2.8168840408325195
225,9.639375686645508,2.7099034786224365,10.28869915008545,2.8168768882751465
226,9.639333724975586,2.70989990234375,10.288630485534668,2.8168697357177734
227,9.639290809631348,2.7098958492279053,10.288562774658203,2.8168628215789795
228,9.63924789428711,2.7098920345306396,10.288495063781738,2.8168556690216064
229,9.639204978942871,2.709887981414795,10.288426399230957,2.8168482780456543
230,9.639161109924316,2.7098844051361084,10.288358688354492,2.8168416023254395
231,9.639119148254395,2.7098803520202637,10.288291931152344,2.8168344497680664
232,9.639078140258789,2.709876298904419,10.288224220275879,2.8168275356292725
233,9.63903522491455,2.7098727226257324,10.288158416748047,2.8168206214904785
234,9.638992309570312,2.7098684310913086,10.288089752197266,2.8168132305145264
235,9.63895034790039,2.709864854812622,10.2880220413208,2.8168060779571533
236,9.638908386230469,2.7098608016967773,10.287954330444336,2.8167991638183594
237,9.638866424560547,2.709857225418091,10.287886619567871,2.8167922496795654
238,9.638822555541992,2.709853172302246,10.287820816040039,2.8167853355407715
239,9.638781547546387,2.7098493576049805,10.287753105163574,2.8167781829833984
240,9.638738632202148,2.7098453044891357,10.287686347961426,2.8167712688446045
241,9.638696670532227,2.709841728210449,10.287618637084961,2.8167641162872314
242,9.638653755187988,2.7098374366760254,10.287554740905762,2.8167574405670166
243,9.638611793518066,2.7098336219787598,10.287487030029297,2.8167502880096436
244,9.638570785522461,2.709829330444336,10.287420272827148,2.8167433738708496
245,9.638528823852539,2.7098257541656494,10.287353515625,2.8167362213134766
246,9.638486862182617,2.709822177886963,10.287285804748535,2.8167295455932617
247,9.638443946838379,2.709818124771118,10.28722095489502,2.8167223930358887
248,9.638402938842773,2.7098140716552734,10.287154197692871,2.8167154788970947
249,9.638360977172852,2.709810256958008,10.287088394165039,2.8167083263397217
250,9.63831901550293,2.709806203842163,10.287020683288574,2.8167014122009277
251,9.638278007507324,2.7098021507263184,10.286954879760742,2.816694736480713
252,9.638236045837402,2.709798574447632,10.28688907623291,2.8166873455047607
253,9.63819408416748,2.709794521331787,10.286823272705078,2.816680908203125
254,9.638152122497559,2.7097909450531006,10.286757469177246,2.816673994064331
255,9.638111114501953,2.7097866535186768,10.286691665649414,2.816667079925537
256,9.638069152832031,2.7097830772399902,10.286625862121582,2.816659927368164
257,9.638028144836426,2.7097790241241455,10.28656005859375,2.816653251647949
258,9.637985229492188,2.709775447845459,10.28649616241455,2.8166463375091553
259,9.637944221496582,2.709771156311035,10.286429405212402,2.8166394233703613
260,9.637903213500977,2.7097678184509277,10.286364555358887,2.8166325092315674
261,9.637862205505371,2.709763526916504,10.286297798156738,2.8166258335113525
262,9.63782024383545,2.709759473800659,10.286232948303223,2.8166191577911377
263,9.637779235839844,2.7097561359405518,10.286168098449707,2.8166120052337646
264,9.637738227844238,2.709752082824707,10.286104202270508,2.81660532951355
265,9.63769817352295,2.7097482681274414,10.286038398742676,2.816598653793335
266,9.637656211853027,2.709744453430176,10.28597354888916,2.816591739654541
267,9.637615203857422,2.709740400314331,10.285907745361328,2.816584825515747
268,9.637575149536133,2.7097363471984863,10.285843849182129,2.8165781497955322
269,9.637532234191895,2.7097327709198,10.285778999328613,2.8165712356567383
270,9.637493133544922,2.709728956222534,10.285713195800781,2.8165645599365234
271,9.637451171875,2.7097251415252686,10.285651206970215,2.8165576457977295
272,9.637410163879395,2.709721326828003,10.285585403442383,2.8165512084960938
273,9.637369155883789,2.7097175121307373,10.285520553588867,2.8165442943573
274,9.637328147888184,2.7097134590148926,10.285457611083984,2.816537618637085
275,9.637289047241211,2.709709882736206,10.285392761230469,2.816530704498291
276,9.637247085571289,2.7097060680389404,10.285327911376953,2.816524028778076
277,9.63720703125,2.709702253341675,10.28526496887207,2.8165171146392822
278,9.637166976928711,2.70969820022583,10.285201072692871,2.8165106773376465
279,9.637126922607422,2.7096946239471436,10.285137176513672,2.8165035247802734
280,9.637085914611816,2.709690809249878,10.285074234008789,2.8164970874786377
281,9.637044906616211,2.709686517715454,10.28501033782959,2.816490650177002
282,9.637004852294922,2.7096829414367676,10.284945487976074,2.816483736038208
283,9.636963844299316,2.709679365158081,10.284883499145508,2.816477060317993
284,9.636924743652344,2.7096755504608154,10.284818649291992,2.8164703845977783
285,9.636883735656738,2.70967173576355,10.284756660461426,2.8164639472961426
286,9.636844635009766,2.709667921066284,10.284692764282227,2.8164572715759277
287,9.636804580688477,2.7096641063690186,10.284629821777344,2.816450357437134
288,9.636763572692871,2.709660291671753,10.284567832946777,2.816443920135498
289,9.636724472045898,2.7096564769744873,10.284503936767578,2.816437244415283
290,9.63668441772461,2.709652900695801,10.284441947937012,2.8164305686950684
291,9.63664436340332,2.709649085998535,10.284378051757812,2.8164241313934326
292,9.636604309082031,2.7096450328826904,10.28431510925293,2.8164174556732178
293,9.636564254760742,2.709641456604004,10.284253120422363,2.816411018371582
294,9.63652515411377,2.70963716506958,10.28419017791748,2.816404342651367
295,9.636486053466797,2.7096338272094727,10.284127235412598,2.8163976669311523
296,9.636445999145508,2.709630012512207,10.284065246582031,2.8163914680480957
297,9.636405944824219,2.7096261978149414,10.284003257751465,2.8163845539093018
298,9.636366844177246,2.709622383117676,10.283941268920898,2.816378116607666
299,9.636327743530273,2.7096188068389893,10.283880233764648,2.8163716793060303
300,9.636287689208984,2.7096152305603027,10.283818244934082,2.8163650035858154
301,9.636248588562012,2.709611177444458,10.2837553024292,2.8163585662841797
302,9.636209487915039,2.7096078395843506,10.283693313598633,2.816352128982544
303,9.636170387268066,2.709603786468506,10.283631324768066,2.816345691680908
304,9.636130332946777,2.7095999717712402,10.2835693359375,2.8163392543792725
305,9.636091232299805,2.709596633911133,10.28350830078125,2.8163325786590576
306,9.636052131652832,2.709592580795288,10.283447265625,2.8163259029388428
307,9.636013984680176,2.7095892429351807,10.283385276794434,2.816319704055786
308,9.635974884033203,2.709585189819336,10.283323287963867,2.8163130283355713
309,9.635934829711914,2.7095816135406494,10.283262252807617,2.8163068294525146
310,9.635896682739258,2.709578037261963,10.283201217651367,2.8163001537323
311,9.635857582092285,2.709573984146118,10.283140182495117,2.816293716430664
312,9.635818481445312,2.7095704078674316,10.283079147338867,2.8162872791290283
313,9.635780334472656,2.709566354751587,10.283018112182617,2.8162810802459717
314,9.635741233825684,2.7095630168914795,10.28295612335205,2.816274642944336
315,9.635702133178711,2.709559440612793,10.282896995544434,2.8162682056427
316,9.635663986206055,2.7095553874969482,10.282835006713867,2.8162617683410645
317,9.635625839233398,2.709552049636841,10.28277587890625,2.816255569458008
318,9.635586738586426,2.709547996520996,10.28271484375,2.816249132156372
319,9.635547637939453,2.7095444202423096,10.28265380859375,2.8162424564361572
320,9.635510444641113,2.709540605545044,10.282594680786133,2.8162360191345215
321,9.63547134399414,2.7095370292663574,10.282533645629883,2.816230058670044
322,9.635433197021484,2.709533452987671,10.28247356414795,2.816223621368408
323,9.635395050048828,2.7095296382904053,10.282413482666016,2.8162174224853516
324,9.635356903076172,2.7095258235931396,10.282353401184082,2.816210985183716
325,9.6353178024292,2.7095227241516113,10.282292366027832,2.81620454788208
326,9.635279655456543,2.7095184326171875,10.282233238220215,2.8161983489990234
327,9.635242462158203,2.70951509475708,10.282173156738281,2.8161919116973877
328,9.635204315185547,2.7095110416412354,10.282114028930664,2.816185712814331
329,9.63516616821289,2.709507465362549,10.282054901123047,2.8161792755126953
330,9.635128021240234,2.7095041275024414,10.281994819641113,2.8161730766296387
331,9.635089874267578,2.709500312805176,10.281935691833496,2.816166877746582
332,9.635052680969238,2.7094967365264893,10.281875610351562,2.8161604404449463
333,9.635014533996582,2.7094931602478027,10.281816482543945,2.8161544799804688
334,9.634976387023926,2.709489107131958,10.281756401062012,2.816148042678833
335,9.63493824005127,2.7094857692718506,10.281698226928711,2.8161420822143555
336,9.634902000427246,2.709482192993164,10.281639099121094,2.816135883331299
337,9.634862899780273,2.7094783782958984,10.28157901763916,2.816129446029663
338,9.634825706481934,2.709475040435791,10.281519889831543,2.8161232471466064
339,9.634788513183594,2.7094712257385254,10.281461715698242,2.8161168098449707
340,9.634750366210938,2.7094674110412598,10.281402587890625,2.816110849380493
341,9.634713172912598,2.7094640731811523,10.281343460083008,2.8161044120788574
342,9.634675979614258,2.709460496902466,10.28128433227539,2.816098213195801
343,9.634639739990234,2.7094571590423584,10.28122615814209,2.8160922527313232
344,9.634600639343262,2.7094531059265137,10.281167984008789,2.8160858154296875
345,9.634563446044922,2.7094497680664062,10.281109809875488,2.816080093383789
346,9.634526252746582,2.7094461917877197,10.281050682067871,2.8160736560821533
347,9.634489059448242,2.709442377090454,10.28099250793457,2.8160674571990967
348,9.634450912475586,2.7094388008117676,10.280933380126953,2.81606125831604
349,9.634415626525879,2.709435224533081,10.280875205993652,2.8160548210144043
350,9.634377479553223,2.7094316482543945,10.280817985534668,2.816049098968506
351,9.634340286254883,2.709428071975708,10.28075885772705,2.816042900085449
352,9.63430404663086,2.7094244956970215,10.28070068359375,2.8160369396209717
353,9.634265899658203,2.709420680999756,10.28064250946045,2.816030502319336
354,9.634228706359863,2.7094173431396484,10.280585289001465,2.8160245418548584
355,9.63419246673584,2.709414005279541,10.280526161193848,2.8160181045532227
356,9.634156227111816,2.7094104290008545,10.280468940734863,2.816012382507324
357,9.63411808013916,2.709406852722168,10.280411720275879,2.8160064220428467
358,9.634081840515137,2.7094030380249023,10.280352592468262,2.815999984741211
359,9.634044647216797,2.709399461746216,10.280296325683594,2.8159942626953125
360,9.634008407592773,2.7093963623046875,10.280238151550293,2.815988063812256
361,9.633971214294434,2.709392786026001,10.280179977416992,2.815981864929199
362,9.633934020996094,2.7093889713287354,10.280122756958008,2.8159759044647217
363,9.63389778137207,2.709385395050049,10.28006649017334,2.815969705581665
364,9.633861541748047,2.7093818187713623,10.280008316040039,2.8159637451171875
365,9.633825302124023,2.709378242492676,10.279951095581055,2.81595778465271
366,9.633788108825684,2.7093746662139893,10.279894828796387,2.8159515857696533
367,9.63375186920166,2.7093710899353027,10.279836654663086,2.815945625305176
368,9.633715629577637,2.7093679904937744,10.279780387878418,2.8159396648406982
369,9.633678436279297,2.709364414215088,10.279722213745117,2.8159339427948
370,9.633642196655273,2.7093605995178223,10.279664993286133,2.815927505493164
371,9.633605003356934,2.709357261657715,10.279608726501465,2.8159213066101074
372,9.633569717407227,2.7093536853790283,10.279550552368164,2.815915584564209
373,9.633532524108887,2.709350347518921,10.279494285583496,2.8159093856811523
374,9.633496284484863,2.7093465328216553,10.279437065124512,2.815903425216675
375,9.633460998535156,2.7093429565429688,10.279380798339844,2.8158974647521973
376,9.633423805236816,2.7093396186828613,10.279324531555176,2.8158915042877197
377,9.633387565612793,2.709336280822754,10.279267311096191,2.815885543823242
378,9.633352279663086,2.7093324661254883,10.279210090637207,2.8158793449401855
379,9.633315086364746,2.709329128265381,10.279153823852539,2.815873622894287
380,9.633277893066406,2.7093253135681152,10.279095649719238,2.8158676624298096
381,9.6332426071167,2.709322214126587,10.279040336608887,2.815861463546753
382,9.633206367492676,2.7093186378479004,10.278984069824219,2.8158557415008545
383,9.633171081542969,2.709315299987793,10.278928756713867,2.815849781036377
384,9.633134841918945,2.7093114852905273,10.2788724899292,2.8158435821533203
385,9.633098602294922,2.70930814743042,10.278815269470215,2.8158373832702637
386,9.633062362670898,2.7093045711517334,10.278759002685547,2.8158318996429443
387,9.633027076721191,2.709301233291626,10.278700828552246,2.8158257007598877
388,9.632990837097168,2.7092974185943604,10.278646469116211,2.8158199787139893
389,9.632954597473145,2.709293842315674,10.27858829498291,2.8158140182495117
390,9.632918357849121,2.7092907428741455,10.278532028198242,2.815808057785034
391,9.632883071899414,2.709287166595459,10.27847671508789,2.8158020973205566
392,9.63284683227539,2.7092833518981934,10.278421401977539,2.815796136856079
393,9.632810592651367,2.709280014038086,10.278363227844238,2.8157901763916016
394,9.63277530670166,2.7092766761779785,10.278308868408203,2.815784215927124
395,9.632739067077637,2.709273338317871,10.278252601623535,2.8157784938812256
396,9.63270378112793,2.7092697620391846,10.278196334838867,2.815772294998169
